주차장명,유무료구분명,야간무료개방여부명,"토요일 유,무료 구분명","공휴일 유,무료 구분명",위도,경도,주소
초안산근린공원주차장(구),유료,야간 미개방,무료,무료,37.64927895,127.0404744,도봉구
마들스타디움(근린공원)(구),유료,야간 미개방,무료,무료,37.64391748,127.0585674,노원구
마장동(건물) 공영주차장(구),유료,야간 미개방,무료,무료,37.56993875,127.0351452,성동구
영등포여고 공영(구),유료,야간 미개방,무료,무료,37.51520496,126.915116,영등포구
당산근린공원 공영(구),유료,야간 미개방,무료,무료,37.52552609,126.8957941,영등포구
대림운동장(구),유료,야간 미개방,무료,무료,37.49965667,126.8948384,영등포구
중산공영주차장(구),유료,야간 미개방,무료,무료,37.56867158,127.0589207,동대문구
방학동 도깨비시장 공영주차장(구),유료,야간 미개방,무료,무료,37.6645806,127.0339057,도봉구
은평평화공원(구),유료,야간 미개방,무료,무료,37.60573659,126.9231083,은평구
압구정 428 공영주차장(구),유료,야간 미개방,무료,무료,37.52701729,127.0264712,강남구
신림동공영주차장(구),유료,야간 미개방,무료,무료,37.48736246,126.9234342,관악구
포이초교 공영주차장(구),유료,야간 미개방,무료,무료,37.47564571,127.052365,강남구
수유2동 공영주차장(구),유료,야간 미개방,무료,무료,37.64603214,127.0219081,강북구
송중동(임시)공영주차장(구),유료,야간 미개방,무료,무료,37.61105539,127.0334978,강북구
바람개비주차장(구),유료,야간 미개방,유료,유료,37.53033824,126.8742749,양천구
구로디지털단지역 공영주차장(시),유료,야간 미개방,무료,무료,37.48543179,126.9012433,구로구
상계2동 공영주차장(구),유료,야간 미개방,무료,무료,37.6567376,127.067531,노원구
논현로22길(시),유료,야간 미개방,무료,무료,37.48150119,127.0478133,강남구
신당동 공영주차장(구),유료,야간 미개방,무료,무료,37.56204618,127.0144272,중구
남산동 공영주차장(구),유료,야간 미개방,무료,무료,37.55923691,126.985624,중구
불암산 공영주차장(구),유료,야간 미개방,유료,유료,37.66192599,127.0793403,노원구
역삼1문화센터 공영주차장(구),유료,야간 미개방,무료,무료,37.49534845,127.0332376,강남구
언북초교 공영주차장(구),유료,야간 미개방,무료,무료,37.51999434,127.0456589,강남구
삼성1문화센터 공영주차장(구),유료,야간 미개방,무료,무료,37.51434435,127.0626519,강남구
논현초교 공영주차장(구),유료,야간 미개방,무료,무료,37.50822463,127.0262625,강남구
언주초 공영주차장(구),유료,야간 미개방,무료,무료,37.48664435,127.0370504,강남구
연광초교지하공동주차장(구),유료,야간 미개방,무료,무료,37.62387156,126.9242215,은평구
구파발역 공영주차장(시),유료,야간 미개방,무료,무료,37.63800702,126.9193218,은평구
살곶이(평면) 공영주차장(구),유료,야간 미개방,무료,무료,37.55384954,127.0482917,성동구
응봉역공영주차장(구),무료,야간 미개방,유료,유료,37.55039155,127.0344811,성동구
마장축산물시장(건물) 공영주차장(구),유료,야간 미개방,무료,무료,37.571538,127.039926,성동구
볏골공원 지하공영주차장(구),유료,야간 미개방,유료,유료,37.54149243,126.844396,강서구
한누리(구),유료,야간 미개방,무료,무료,37.47743578,126.9770784,동작구
동작주차공원(구),유료,야간 미개방,무료,무료,37.50309257,126.9782686,동작구
신사동 제1공영주차장(구),유료,야간 미개방,무료,무료,37.48444431,126.915461,관악구
길음역환승주차장(구),유료,야간 미개방,무료,무료,37.60423761,127.0258183,성북구
잠원동방음언덕형공영주차장(구),유료,야간 미개방,무료,무료,37.51638775,127.0163891,서초구
반포2동 공영주차장(구),유료,야간 미개방,무료,무료,37.50421414,126.9954231,서초구
반포서래공영주차장[서래마을 3호점](구),유료,야간 미개방,무료,무료,37.49814931,126.9978319,서초구
청계산 청룡주차장(구),유료,야간 미개방,무료,무료,37.44657405,127.0598862,서초구
봉천복개3 공영주차장(시),유료,야간 미개방,무료,유료,37.48811293,126.9312942,관악구
독산동 금천교 공영주차장(시),유료,야간 미개방,무료,유료,37.46654112,126.8899593,금천구
신답고가 주변(구),유료,야간 미개방,무료,유료,37.57023162,127.050032,동대문구
동부청과 공영주차장(시),유료,야간 미개방,무료,무료,37.57735487,127.0447018,동대문구
동대문소방서노상(구),유료,야간 미개방,무료,유료,37.56399275,127.0671773,동대문구
여의도공원앞1 노상주차장(구),유료,야간 미개방,무료,유료,37.52404698,126.9175843,영등포구
청계2(북2) 공영주차장(시),유료,야간 미개방,무료,유료,37.56882965,126.9963054,종로구
청계3(북1) 공영주차장(시),유료,야간 미개방,무료,유료,37.56919089,126.9986443,종로구
가마산고가밑 공영주차장(시),유료,야간 미개방,무료,유료,37.49283218,126.8824385,구로구
청계3(남) 공영주차장(시),유료,야간 미개방,무료,유료,37.56904563,126.9996694,중구
청계6(청평화) 공영주차장(시),유료,야간 미개방,무료,유료,37.56960075,127.015214,중구
청계2(남) 공영주차장(시),유료,야간 미개방,무료,유료,37.5682559,126.9934303,중구
청계1(남) 공영주차장(시),유료,야간 미개방,무료,유료,37.56816293,126.9918994,중구
남대문 화물 공영주차장(시),유료,야간 미개방,무료,무료,37.56096448,126.9781343,중구
중앙일보사옆 관광버스전용 주차장(시),무료,야간 미개방,유료,유료,37.56130762,126.9718927,중구
한진면세점앞 노상 공영주차장(구),유료,야간 미개방,무료,유료,37.55630227,126.975572,중구
해운센터빌딩 앞 노상 공영주차장(구),유료,야간 미개방,무료,유료,37.56312811,126.9807402,중구
신설동 공영주차장(시),유료,야간 미개방,무료,무료,37.57252061,127.0242568,동대문구
천호2동노외주차장(구),유료,야간 미개방,무료,무료,37.54032781,127.1230483,강동구
구의3동 공영주차장(구),유료,야간 미개방,무료,무료,37.5391245,127.0913897,광진구
광진광장 공영주차장(구),유료,야간 미개방,무료,무료,37.54770648,127.0732696,광진구
암사1동(구),유료,야간 미개방,무료,무료,37.55284955,127.1380234,강동구
양화진 공영주차장(구),유료,야간 미개방,무료,무료,37.545733,126.9112039,마포구
망원1-2 공영주차장(구),유료,야간 미개방,무료,무료,37.55558459,126.9058731,마포구
덕원주차장(구),유료,야간 미개방,무료,무료,37.5623712,127.0687626,동대문구
청계주차장(구),유료,야간 미개방,무료,유료,37.57223438,127.0342946,동대문구
영등포동제3공영(구),유료,야간 미개방,무료,무료,37.517985,126.902785,영등포구
신길1동공영(구),무료,야간 미개방,유료,유료,37.5102769,126.9186371,영등포구
청파동1마을공원공영주차장(구),유료,야간 미개방,무료,무료,37.54294115,126.9684714,용산구
청파동청사(구),유료,야간 미개방,무료,무료,37.54549939,126.9699178,용산구
용산전자상가4(구),유료,야간 미개방,무료,무료,37.53388844,126.9600572,용산구
영등포구청역 공영주차장(시),유료,야간 미개방,무료,무료,37.52432737,126.8954889,영등포구
잠실역 공영주차장(시),유료,야간 미개방,무료,무료,37.51427683,127.1034141,송파구
장안2동 공영주차장(시),유료,야간 미개방,무료,무료,37.5782752,127.070619,동대문구
해방촌노외 공영주차장(시),유료,야간 미개방,무료,무료,37.54438297,126.9843042,용산구
당산노외 공영주차장(시),유료,야간 미개방,무료,무료,37.52625065,126.8994538,영등포구
명일동 공영주차장(시),유료,야간 미개방,무료,유료,37.55361065,127.1559121,강동구
도곡로21길 7 공영주차장(구),유료,야간 미개방,무료,무료,37.49250002,127.0388068,강남구
탄천제2호 공영주차장(구),유료,야간 미개방,무료,무료,37.49403327,127.087416,강남구
영희초교 공영주차장(구),유료,야간 미개방,무료,무료,37.49192117,127.0812916,강남구
배봉공영주차장(구),유료,야간 미개방,무료,무료,37.58693739,127.0620858,동대문구
하늘공원주차장(구),유료,야간 미개방,무료,무료,37.48713079,126.8808015,구로구
개봉1동마을공동주차장(구),유료,야간 미개방,유료,유료,37.50455714,126.8460846,구로구
개봉1동 노외주차장(구),유료,야간 미개방,무료,무료,37.50001376,126.8510351,구로구
양재시민의숲(매헌)역 공영주차장(구),유료,야간 미개방,무료,무료,37.47037133,127.0385513,서초구
송정동(건물) 공영주차장(구),유료,야간 미개방,무료,무료,37.549976,127.0680728,성동구
동작대교 공영주차장(시),유료,야간 미개방,무료,무료,37.518577,126.983287,용산구
망원동 공영주차장(시),유료,야간 미개방,무료,무료,37.55955925,126.9066011,마포구
개화역 공영주차장(시),유료,야간 미개방,무료,무료,37.57798421,126.7982122,강서구
신대방역 공영주차장(시),유료,야간 미개방,무료,무료,37.48830327,126.9145228,관악구
구로디지털단지역(상) 공영주차장(시),유료,야간 미개방,무료,무료,37.48481135,126.9032339,관악구
학여울 공영주차장(시),유료,야간 미개방,무료,무료,37.49705092,127.0723954,강남구
일원터널 공영주차장(시),유료,야간 미개방,무료,무료,37.48285728,127.079372,강남구
창동역(서) 공영주차장(시),유료,야간 미개방,무료,무료,37.65237042,127.0456768,도봉구
청암공영주차장(무인)(구),무료,야간 미개방,유료,유료,37.62472117,127.0153864,강북구
은혜공영주차장(무인)(구),무료,야간 미개방,유료,유료,37.62796164,127.0169995,강북구
송천동공영주차장(구),유료,야간 미개방,무료,무료,37.61458475,127.0251644,강북구
수유일공원공영주차장(구),유료,야간 미개방,무료,무료,37.63061186,127.0174307,강북구
번2동 공영주차장(무인)(구),무료,야간 미개방,유료,유료,37.62683533,127.0367553,강북구
미아동공영주차장(구),유료,야간 미개방,무료,무료,37.6285679,127.0223596,강북구
수유동쌈지마당공영주차장(구),유료,야간 미개방,무료,무료,37.63207449,127.0236192,강북구
당곡중학교공영 (지하주차장)(구),유료,야간 미개방,무료,무료,37.49190539,126.9330035,관악구
석계역 공영주차장(시),유료,야간 미개방,무료,무료,37.615292,127.062997,노원구
새서울주차장(시),유료,야간 미개방,무료,무료,37.45328014,126.902969,금천구
한마음주차장(구),유료,야간 미개방,무료,무료,37.53067739,126.8778804,양천구
적선동 주차장(시),유료,야간 미개방,무료,무료,37.57449014,126.9741859,종로구
해군본부앞 공영주차장(시),유료,야간 미개방,무료,유료,37.50428687,126.9209473,영등포구
가산동 금천교 공영주차장(시),유료,야간 미개방,무료,유료,37.46597244,126.8870689,금천구
당산고가밑 공영주차장(시),유료,야간 미개방,무료,유료,37.53258231,126.9008395,영등포구
을지로 공영주차장(시),유료,야간 미개방,무료,유료,37.56671375,127.0007715,중구
연신중학교지하공동주차장(구),유료,야간 미개방,무료,무료,37.6232864,126.9250857,은평구
구청앞(구),유료,야간 미개방,무료,무료,37.63875948,127.0252192,강북구
신길5동 공영(구),유료,야간 미개방,무료,무료,37.5022256,126.9048131,영등포구
남산공원 소월로 관광버스전용 주차장(시),무료,야간 미개방,유료,유료,37.55399553,126.9789082,중구
탑골공원 관광버스전용 주차장(시),무료,야간 미개방,유료,유료,37.57126963,126.987766,종로구
청계산근린광장(구),유료,야간 미개방,무료,무료,37.44649791,127.0561579,서초구
강일동공영주차장(구),유료,야간 미개방,무료,무료,37.56645809,127.1722653,강동구
이경시장 공영주차장(구),유료,야간 미개방,무료,유료,37.59623767,127.0656343,동대문구
번동 햇살 주차장(구),유료,야간 미개방,무료,무료,37.62509512,127.0334319,강북구
봉수대공영주차장(구),유료,야간 미개방,유료,유료,37.61638404,127.1123001,중랑구
공단본부(구),유료,야간 미개방,유료,유료,37.53034734,126.8713663,양천구
양천사회단체봉사센터(구),유료,야간 미개방,유료,유료,37.53187194,126.875464,양천구
목동타운홀(구),유료,야간 미개방,유료,유료,37.53292894,126.8768775,양천구
마천동 3공영주차장(구),유료,야간 미개방,무료,무료,37.49615427,127.1498486,송파구
문정 공영주차장(구),유료,야간 미개방,무료,무료,37.49122464,127.1346929,송파구
대림노외 공영주차장(시),유료,야간 미개방,무료,무료,37.4928472,126.8943315,구로구
도봉산역 공영주차장(시),유료,야간 미개방,무료,무료,37.68972069,127.0448386,도봉구
수서역남 공영주차장(시),유료,야간 미개방,무료,무료,37.4868589,127.1011147,강남구
남부골목 전통시장 고객주차장(구),유료,야간 미개방,무료,유료,37.53231129,126.8608566,강서구
까치산 전통시장 고객주차장(구),유료,야간 미개방,무료,유료,37.53154144,126.847861,강서구
송화골목 전통시장 고객주차장(구),유료,야간 미개방,무료,유료,37.54910323,126.8346531,강서구
가로공원로 지하 주차장(구),유료,야간 미개방,유료,유료,37.53758251,126.8393482,강서구
동대문 공영주차장(시),유료,야간 미개방,무료,무료,37.56710187,127.0121411,중구
큰마을길(구),유료,야간 미개방,무료,무료,37.62339818,127.024816,강북구
교육청길(구),유료,야간 미개방,무료,무료,37.6217242,127.0287898,강북구
신문로 공영주차장(시),유료,야간 미개방,무료,무료,37.57107424,126.9731594,종로구
서울글로벌센터 공영주차장(시),유료,야간 미개방,유료,유료,37.56983402,126.9815059,종로구
용답제2(평면) 공영주차장(구),유료,야간 미개방,무료,무료,37.56328524,127.056283,성동구
신교공영(구),유료,야간 미개방,무료,무료,37.58411794,126.9698478,종로구
오류1동 텃골주차장(구),유료,야간 미개방,무료,무료,37.4954652,126.8392484,구로구
천왕역 공영주차장(시),유료,야간 미개방,무료,무료,37.48728845,126.8391832,구로구
중곡시장주차장(구),유료,야간 미개방,무료,무료,37.56387377,127.0819848,광진구
매바위 공영주차장(구),유료,야간 미개방,무료,무료,37.58652245,126.9210871,은평구
자양전통시장 공영주차장(구),유료,야간 미개방,무료,무료,37.53380376,127.0816039,광진구
견인보관소(구),유료,야간 미개방,무료,무료,37.58901132,127.0691229,동대문구
구룡 공영주차장(구),유료,야간 미개방,무료,무료,37.43718971,126.9042102,금천구
다목적 공영주차장(구),유료,야간 미개방,무료,무료,37.47633196,126.9018971,금천구
영등포본동제2공영(구),유료,야간 미개방,무료,무료,37.51332538,126.9140778,영등포구
면목초교주자창(구),유료,야간 미개방,무료,무료,37.58919215,127.0757948,중랑구
방배열린문화센터 공영주차장(구),유료,야간 미개방,무료,무료,37.48895873,126.9923298,서초구
풍납유수지공영주차장(구),유료,야간 미개방,무료,무료,37.52529597,127.1060433,송파구
나눔터길 노상공영(구),유료,야간 미개방,무료,무료,37.63511674,127.0193453,강북구
서강대역 환승 공영주차장(구),유료,야간 미개방,유료,유료,37.55102716,126.9364628,마포구
남부초등학교(지하주차장)(구),유료,야간 미개방,무료,무료,37.48490117,126.9221154,관악구
마장축산물시장 서문(건물) 공영주차장(구),유료,야간 미개방,무료,무료,37.5704876,127.0383274,성동구
다산아트 공영주차장(구),유료,야간 미개방,무료,무료,37.55167324,127.0047041,중구
DDP북측 마장로 관광버스전용 주차장(시),무료,야간 미개방,유료,유료,37.5683053,127.0106377,중구
영등포구청별관 공영주차장(구),유료,야간 미개방,무료,무료,37.528464,126.89437,영등포구
동국제강 공영주차장(시),유료,야간 미개방,무료,유료,37.56733736,126.9834345,중구
남대문 초입 관광버스전용 주차장(시),무료,야간 미개방,유료,유료,37.55939137,126.975876,중구
남대문 시장 관광버스전용 주차장(시),무료,야간 미개방,유료,유료,37.55944157,126.9756159,중구
고척근린공원지하주차장(구),유료,야간 미개방,무료,무료,37.50559235,126.8519725,구로구
구로4동 주택가 공동 주차장(구),유료,야간 미개방,무료,무료,37.48968656,126.886952,구로구
한남동 공영주차장(구),유료,야간 미개방,무료,무료,37.53496611,127.0001918,용산구
독산4동 공영주차장(구),유료,야간 미개방,무료,무료,37.46943849,126.9045065,금천구
가산디지털 서측(구),유료,야간 미개방,무료,무료,37.48568215,126.879693,금천구
영남 공영주차장(시),유료,야간 미개방,무료,무료,37.51947074,126.902609,영등포구
수유마을시장 공영주차장(구),유료,야간 미개방,무료,무료,37.63066419,127.0218459,강북구
시흥 4동 공영주차장(구),유료,야간 미개방,무료,무료,37.4594198,126.9087125,금천구
시흥 4동 (삼성)공영주차장(구),유료,야간 미개방,무료,무료,37.45459691,126.9090117,금천구
도곡초 공영주차장(구),유료,야간 미개방,무료,무료,37.49906096,127.0546851,강남구
서울놀이마당 공영주차장(구),유료,야간 미개방,무료,무료,37.508894,127.097779,송파구
신구초 공영주차장(구),유료,야간 미개방,무료,무료,37.52309456,127.0242926,강남구
역삼문화공원 공영주차장(구),유료,야간 미개방,무료,무료,37.50229995,127.0300608,강남구
천마 공영주차장(구),유료,야간 미개방,무료,무료,37.500313,127.154959,송파구
보라매공원동문주차장(구),유료,야간 미개방,무료,무료,37.493639,126.922978,동작구
빙수골장미(구),유료,야간 미개방,무료,무료,37.49317759,126.9340176,동작구
탄천(구),유료,야간 미개방,무료,무료,37.51248895,127.0692615,송파구
도산대로25길 32 공영주차장(구),유료,야간 미개방,유료,유료,37.52166886,127.0267945,강남구
방이고분 공영주차장(구),유료,야간 미개방,무료,무료,37.50794057,127.118192,송파구
가재울 공영주차장(구),유료,야간 미개방,무료,무료,37.63735694,127.0733182,노원구
송파나루공원 동호주차장(구),유료,야간 미개방,유료,유료,37.513126,127.106376,송파구
엔젤데이케이센터 지하주차장(구),무료,야간 미개방,유료,유료,37.48266125,126.970361,동작구
송파근린공원(구),유료,야간 미개방,무료,무료,37.506513,127.109587,송파구
한국통신(구),유료,야간 미개방,무료,유료,37.5282321,126.8719927,양천구
중구구민회관 부설(구),유료,야간 미개방,무료,무료,37.56862553,127.0060115,중구
신길6동공영(구),유료,야간 미개방,무료,무료,37.50246528,126.9111455,영등포구
경부제3녹지공영주차장(구),유료,야간 미개방,무료,무료,37.51357817,126.92347,영등포구
경동고(구),유료,야간 미개방,무료,무료,37.58574745,127.014984,성북구
정릉시장(구),유료,야간 미개방,무료,무료,37.60821867,127.0094212,성북구
청계7가 공영주차장(시),유료,야간 미개방,무료,유료,37.57023639,127.0167509,종로구
동순라길(종묘) 관광버스전용 주차장(시),무료,야간 미개방,유료,유료,37.57290137,126.9967881,종로구
세운상가밑(구),유료,야간 미개방,무료,유료,37.56901767,126.9950579,종로구
태화관(구),유료,야간 미개방,무료,유료,37.5723083,126.9845854,종로구
동일상가아파트 이륜전용주차장(구),무료,야간 미개방,유료,유료,37.57147056,127.019215,종로구
숭인상가아파트 이륜전용주차장(구),무료,야간 미개방,유료,유료,37.57208153,127.0207243,종로구
필운대로 도미노피자앞 이륜차주차장(구),무료,야간 미개방,유료,유료,37.57984909,126.9686409,종로구
낙산성곽 버스전용 주차장(구),무료,야간 미개방,유료,유료,37.58025229,127.009896,종로구
열린마당(구),유료,야간 미개방,무료,유료,37.57534073,126.9787157,종로구
종각(구),유료,야간 미개방,무료,유료,37.56954962,126.9836479,종로구
원서공원 앞(구),유료,야간 미개방,무료,무료,37.5782594,126.9893581,종로구
창대교회 옆 이륜전용주차장(구),무료,야간 미개방,유료,유료,37.57457238,127.0163165,종로구
광화문빌딩(구),유료,야간 미개방,무료,유료,37.57159097,126.9738424,종로구
삼청공원앞(구),유료,야간 미개방,무료,유료,37.58714709,126.9821156,종로구
청계1(북) 공영주차장(시),유료,야간 미개방,무료,유료,37.56829666,126.9882176,종로구
종로63가길 이륜자동차주차장(구),무료,야간 미개방,유료,유료,37.57723855,127.0186526,종로구
종로40길 이륜자동차주차장(구),무료,야간 미개방,유료,유료,37.57100165,127.0079637,종로구
창신쌍용2지구 북측 이륜차주차장(구),무료,야간 미개방,유료,유료,37.58048952,127.010601,종로구
한미빌딩옆(구),유료,야간 미개방,무료,유료,37.57174492,126.9845305,종로구
청계5(북1) 공영주차장(시),유료,야간 미개방,무료,유료,37.56988503,127.0075057,종로구
청계6(북) 공영주차장(시),유료,야간 미개방,무료,유료,37.56999334,127.0148461,종로구
청계5(동호로_북) 공영주차장(시),유료,야간 미개방,무료,유료,37.57028463,127.0021223,종로구
청계3(창경궁로_북1) 공영주차장(시),유료,야간 미개방,무료,유료,37.57032948,126.9975515,종로구
롯데캐슬 뒤 이륜전용주차장(구),무료,야간 미개방,유료,유료,37.57429402,127.0164941,종로구
경복궁역 이륜차주차장(구),무료,야간 미개방,유료,유료,37.57623266,126.9723516,종로구
청계2(돈화문로) 공영주차장(시),유료,야간 미개방,무료,유료,37.56909542,126.9923842,종로구
사직로3 관광버스 주차허용 구간(시),무료,야간 미개방,유료,유료,37.57470832,126.9678757,종로구
창의문로 관광버스 주차허용 구간(시),무료,야간 미개방,유료,유료,37.59135008,126.9688601,종로구
사직로1 관광버스 주차허용 구간(시),무료,야간 미개방,유료,유료,37.57615099,126.9707468,종로구
관철동 공영주차장(시),유료,야간 미개방,무료,유료,37.56842918,126.9863476,종로구
청계 화물(시),유료,야간 미개방,무료,유료,37.56982469,127.003778,종로구
낙산성곽길 이륜자동차주차장(구),무료,야간 미개방,유료,유료,37.5724818,127.0093508,종로구
청계2(북1) 공영주차장(시),유료,야간 미개방,무료,유료,37.568563,126.992686,종로구
창경궁로1 관광버스 주차허용 구간(시),무료,야간 미개방,유료,유료,37.58007317,126.9963606,종로구
사직로2 관광버스 주차허용 구간(시),무료,야간 미개방,유료,유료,37.575852,126.97127,종로구
당고개위 공영주차장(시),유료,야간 미개방,무료,무료,37.67065711,127.0806434,노원구
수락산디자인서울거리(구),유료,야간 미개방,무료,무료,37.674505,127.0605201,노원구
주공7단지옆(구),유료,야간 미개방,무료,무료,37.65632869,127.0610913,노원구
(구)북부지법주변(구),유료,야간 미개방,무료,무료,37.61937697,127.0774836,노원구
유경백화점뒤(구),유료,야간 미개방,무료,무료,37.64982808,127.0772663,노원구
주공6단지상가주변(구),유료,야간 미개방,무료,무료,37.65353387,127.0615784,노원구
청구건영아파트옆(구),유료,야간 미개방,무료,무료,37.64796124,127.0760498,노원구
신한증권옆(구),유료,야간 미개방,무료,무료,37.65143185,127.0775486,노원구
주공5단지옆(구),유료,야간 미개방,무료,무료,37.65137448,127.0762317,노원구
방이습지 노상공영주차장(구),유료,야간 미개방,무료,무료,37.507896,127.137969,송파구
위례성길(A) 노상공영주차장(구),유료,야간 미개방,무료,무료,37.516536,127.114702,송파구
부영그린(구),유료,야간 미개방,무료,무료,37.53701344,126.8813464,양천구
공유) 상도2동 170-27(구),유료,야간 미개방,무료,무료,37.50483139,126.9416512,동작구
성내역(잠실나루역) 공영주차장(시),유료,야간 미개방,무료,유료,37.51768592,127.1050236,송파구
공유) 사당1동 가블럭(구),유료,야간 미개방,무료,무료,37.48352948,126.9776632,동작구
공유) 사당3동 다블럭(구),유료,야간 미개방,무료,무료,37.48431181,126.9736807,동작구
동작대교(위) 공영주차장(시),유료,야간 미개방,무료,무료,37.50531504,126.9800114,동작구
신림동제2공영(구),유료,야간 미개방,무료,무료,37.484425,126.926171,관악구
조원동제2공영(구),유료,야간 미개방,무료,유료,37.48369622,126.9030043,관악구
낙성대제2공영(구),유료,야간 미개방,무료,유료,37.47455141,126.9599452,관악구
낙성대제1공영(구),유료,야간 미개방,무료,유료,37.47763165,126.9589021,관악구
서원동제1공영(구),유료,야간 미개방,무료,무료,37.48297244,126.9276506,관악구
공유) 151-100(구),유료,야간 미개방,무료,무료,37.51864629,127.0562966,강남구
도산대로45길(구),유료,야간 미개방,유료,유료,37.52319649,127.0353614,강남구
헌릉로745길(구),유료,야간 미개방,유료,유료,37.470627,127.1180094,강남구
영동대로106길(구),유료,야간 미개방,유료,유료,37.51375336,127.0629587,강남구
압구정로29길(구),유료,야간 미개방,유료,유료,37.5280796,127.0282521,강남구
논현로28길(구),유료,야간 미개방,유료,유료,37.48390711,127.0449033,강남구
테헤란로64길(구),유료,야간 미개방,유료,유료,37.50475364,127.0510347,강남구
선릉로146길(구),유료,야간 미개방,유료,유료,37.52168209,127.0398453,강남구
선릉로132길(구),유료,야간 미개방,유료,유료,37.51821734,127.0428303,강남구
영동대로85길(구),유료,야간 미개방,유료,유료,37.50622765,127.059621,강남구
남부순환로397길(구),유료,야간 미개방,유료,유료,37.49357218,127.0591862,강남구
대치동507-3(구),유료,야간 미개방,유료,유료,37.49331335,127.0626502,강남구
영동대로96길(구),유료,야간 미개방,유료,유료,37.51129778,127.0646841,강남구
언주로171길(구),유료,야간 미개방,유료,유료,37.52759362,127.0321444,강남구
압구정고가1 공영주차장(시),유료,야간 미개방,무료,무료,37.52595798,127.0284388,강남구
동호대교(남) 공영주차장(시),유료,야간 미개방,무료,유료,37.53083735,127.0249733,강남구
압구정고가2 공영주차장(시),유료,야간 미개방,무료,무료,37.52554613,127.0284355,강남구
대림역2 공영주차장(시),유료,야간 미개방,무료,유료,37.49568958,126.8937431,구로구
제방도로 공영주차장(시),유료,야간 미개방,무료,유료,37.49912591,126.8929104,구로구
등촌3동 구암길(구),유료,야간 미개방,무료,유료,37.56056022,126.8456979,강서구
화곡1동 배다리서길(구),유료,야간 미개방,무료,유료,37.52833289,126.8436554,강서구
화곡1동 달구지길(구),유료,야간 미개방,무료,무료,37.53318333,126.8374583,강서구
방신시장 고객주차장(구),유료,야간 미개방,무료,유료,37.5719421,126.8132888,강서구
가양3동 황금내공원길(구),유료,야간 미개방,무료,유료,37.56330394,126.8613526,강서구
등촌3동 꿈나무길(구),유료,야간 미개방,무료,유료,37.55945848,126.8461253,강서구
홍대서측 노상 공영주차장(구),유료,야간 미개방,무료,무료,37.55181515,126.921478,마포구
망원 유료 주차장(구),유료,야간 미개방,유료,유료,37.55341284,126.9028352,마포구
용강동 노상 공영주차장(구),유료,야간 미개방,무료,유료,37.54201751,126.9407065,마포구
동교동 노상 공영주차장(구),유료,야간 미개방,무료,무료,37.55467856,126.9292792,마포구
방화로 공영주차장(시),유료,야간 미개방,유료,유료,37.55431478,126.8166954,강서구
경남 공영주차장(구),유료,야간 미개방,무료,유료,37.55453179,126.9197202,마포구
연남 유료 주차장(구),유료,야간 미개방,무료,유료,37.56393724,126.9260469,마포구
합정 노상 공영주차장(구),유료,야간 미개방,무료,무료,37.5487329,126.9173508,마포구
청기와 유료 주차장(구),유료,야간 미개방,유료,유료,37.55493076,126.9133063,마포구
동대문비즈센터앞 이륜자동차 주차장(구),무료,야간 미개방,유료,유료,37.56635523,127.012826,중구
청계5(동호로_남) 공영주차장(시),유료,야간 미개방,무료,유료,37.56868659,127.0022512,중구
이화여고 앞 노상 공영주차장(구),유료,야간 미개방,무료,유료,37.56554576,126.9683048,중구
삼풍상가 노상 공영주차장(구),유료,야간 미개방,무료,유료,37.56563428,126.9958262,중구
국제화재빌딩옆 노상 공영주차장(구),유료,야간 미개방,무료,유료,37.55815358,126.9759985,중구
청계3(창경궁로_남) 공영주차장(시),유료,야간 미개방,무료,유료,37.56826994,126.9979549,중구
중앙의료원옆 이륜자동차 주차장(구),무료,야간 미개방,유료,유료,37.56720646,127.0071469,중구
대림상가노상공영주차장(구),유료,야간 미개방,무료,유료,37.56781776,126.9952157,중구
성산로 관광버스 주차허용 구간(시),무료,야간 미개방,유료,유료,37.56596969,126.9140292,마포구
청계5(남) 공영주차장(시),유료,야간 미개방,무료,유료,37.56950204,127.0073071,중구
당인 유료 주차장(구),유료,야간 미개방,유료,유료,37.54756858,126.918288,마포구
청계5가 공영주차장(시),유료,야간 미개방,무료,유료,37.56958981,127.0090477,중구
남평화시장앞 노상공영주차장(구),유료,야간 미개방,무료,무료,37.56903262,127.0115321,중구
맑은내길 노상공영주차장(구),유료,야간 미개방,무료,무료,37.56815814,127.0124603,중구
구민회관앞 이륜자동차주차장(구),무료,야간 미개방,유료,유료,37.56823803,127.0062992,중구
청계6(신평화시장앞) 공영주차장(시),유료,야간 미개방,무료,유료,37.56957236,127.0117553,중구
진양상가노상공영주차장(구),유료,야간 미개방,무료,유료,37.56309606,126.995696,중구
청계6(동평화) 공영주차장(시),유료,야간 미개방,무료,유료,37.56958177,127.0129664,중구
청계5(방산동) 공영주차장(시),유료,야간 미개방,무료,유료,37.56947824,127.0027531,중구
조선호텔 앞 노상 공영주차장(구),유료,야간 미개방,무료,유료,37.56388984,126.9799231,중구
다동쉼터 노상공영주차장(구),유료,야간 미개방,무료,유료,37.56794438,126.980009,중구
한국관광공사옆 노상공영주차장(구),유료,야간 미개방,무료,유료,37.56826792,126.9820268,중구
청소년회관 뒤 노상 공영주차장(구),유료,야간 미개방,무료,유료,37.56740167,126.9903408,중구
청계2(충무로) 공영주차장(시),유료,야간 미개방,무료,유료,37.56746628,126.992579,중구
